Entity,Code,Year,"Health expenditure, public (% of GDP) (% of GDP)","Health expenditure, private (% of GDP) (% of GDP)"
Saint Vincent and the Grenadines,VCT,2000,3.067373134,0.661240166
Saint Vincent and the Grenadines,VCT,2001,2.950634745,0.694235415
Saint Vincent and the Grenadines,VCT,2002,3.231535161,0.699952119
Saint Vincent and the Grenadines,VCT,2003,3.205529804,0.700066186
Saint Vincent and the Grenadines,VCT,2004,3.022706918,0.699834702
Saint Vincent and the Grenadines,VCT,2005,2.959042683,0.700015347
Saint Vincent and the Grenadines,VCT,2006,3.183551962,0.699956958
Saint Vincent and the Grenadines,VCT,2007,3.220120199,0.700025621
Saint Vincent and the Grenadines,VCT,2008,3.946405784,0.750136646
Saint Vincent and the Grenadines,VCT,2009,4.33049775,0.79987238
Saint Vincent and the Grenadines,VCT,2010,3.858236081,0.849676209
Saint Vincent and the Grenadines,VCT,2011,4.092983481,0.899012169
Saint Vincent and the Grenadines,VCT,2012,4.403446842,4.073751528
Saint Vincent and the Grenadines,VCT,2013,4.3086,0.9
Saint Vincent and the Grenadines,VCT,2014,4.385223105,4.245016635
Samoa,WSM,1995,3.390716641,1.218150029
Samoa,WSM,1996,3.010723905,1.164253445
Samoa,WSM,1997,3.338794876,1.303814834
Samoa,WSM,1998,3.926948968,1.240172202
Samoa,WSM,1999,4.269501817,1.326711573
Samoa,WSM,2000,4.11544971,1.19554383
Samoa,WSM,2001,3.848022139,1.310953811
Samoa,WSM,2002,3.940851472,1.071876588
Samoa,WSM,2003,3.64949145,1.05759334
Samoa,WSM,2004,3.596860784,0.850302236
Samoa,WSM,2005,3.5879326,0.8795357
Samoa,WSM,2006,3.925566538,0.751324682
Samoa,WSM,2007,4.509782876,0.741140104
Samoa,WSM,2008,3.8248453,0.69476561
Samoa,WSM,2009,4.341031427,0.702029233
Samoa,WSM,2010,4.985224399,0.719555871
Samoa,WSM,2011,5.101682632,0.696647908
Samoa,WSM,2012,4.337641237,0.678064603
Samoa,WSM,2013,6.216667467,0.691174473
Samoa,WSM,2014,6.536868986,0.678240074
San Marino,SMR,1995,4.563939183,0.744585357
San Marino,SMR,1996,4.383787117,0.718166683
San Marino,SMR,1997,4.312443337,0.483658923
San Marino,SMR,1998,4.248369167,0.465168953
San Marino,SMR,1999,4.300679912,0.428386618
San Marino,SMR,2000,4.385399883,0.428804337
San Marino,SMR,2001,4.296809438,0.413176622
San Marino,SMR,2002,4.26944922,0.40548733
San Marino,SMR,2003,3.90726845,0.34715741
San Marino,SMR,2004,3.832377435,0.339001895
San Marino,SMR,2005,3.749748449,0.336596911
San Marino,SMR,2006,3.52237298,0.3276808
San Marino,SMR,2007,3.54154425,0.3292933
San Marino,SMR,2008,3.616263881,0.329345459
San Marino,SMR,2009,4.204062797,0.366011763
San Marino,SMR,2010,4.647450421,0.369436889
San Marino,SMR,2011,5.322357589,0.394770131
San Marino,SMR,2012,5.865948338,0.414811122
San Marino,SMR,2013,5.656072233,0.393006047
San Marino,SMR,2014,5.736058813,0.393006047
Sao Tome and Principe,STP,1995,2.805079353,4.837656597
Sao Tome and Principe,STP,1996,1.966810767,4.840220563
Sao Tome and Principe,STP,1997,2.938184371,5.378145399
Sao Tome and Principe,STP,1998,2.909236348,4.447806832
Sao Tome and Principe,STP,1999,3.856299652,4.633711168
Sao Tome and Principe,STP,2000,3.823975859,5.035010841
Sao Tome and Principe,STP,2001,3.792038305,6.485702335
Sao Tome and Principe,STP,2002,3.845614294,6.364308906
Sao Tome and Principe,STP,2003,6.03861594,5.07945066
Sao Tome and Principe,STP,2004,5.138361577,4.797737373
Sao Tome and Principe,STP,2005,5.29330423,4.74447748
Sao Tome and Principe,STP,2006,2.541037777,5.299819773
Sao Tome and Principe,STP,2007,2.13790765,5.30087378
Sao Tome and Principe,STP,2008,1.592076218,4.070058502
Sao Tome and Principe,STP,2009,2.507352864,4.145404636
Sao Tome and Principe,STP,2010,2.537331158,2.704470152
Sao Tome and Principe,STP,2011,2.605312588,2.837237532
Sao Tome and Principe,STP,2012,2.48230437,6.12117132
Sao Tome and Principe,STP,2013,3.586817094,6.174397026
Sao Tome and Principe,STP,2014,3.612254726,4.741211334
Saudi Arabia,SAU,1995,1.543194607,1.389357503
Saudi Arabia,SAU,1996,1.617271884,1.315632566
Saudi Arabia,SAU,1997,1.752704712,1.276200098
Saudi Arabia,SAU,1998,1.945860041,1.366861849
Saudi Arabia,SAU,1999,2.803396284,1.295665246
Saudi Arabia,SAU,2000,3.051834468,1.183551382
Saudi Arabia,SAU,2001,3.25646885,1.23266591
Saudi Arabia,SAU,2002,3.090089872,1.192052388
Saudi Arabia,SAU,2003,2.89642297,1.12227738
Saudi Arabia,SAU,2004,2.561828615,1.022151685
Saudi Arabia,SAU,2005,2.4783645,0.9403872
Saudi Arabia,SAU,2006,2.641391252,0.908312878
Saudi Arabia,SAU,2007,2.507397747,0.980053623
Saudi Arabia,SAU,2008,1.889405212,0.980745448
Saudi Arabia,SAU,2009,2.788237062,1.298211528
Saudi Arabia,SAU,2010,2.265200109,1.227768081
Saudi Arabia,SAU,2011,2.495887158,1.069826872
Saudi Arabia,SAU,2012,2.752282696,1.111145924
Saudi Arabia,SAU,2013,3.100369556,1.144995504
Saudi Arabia,SAU,2014,3.490789741,1.193295069
Senegal,SEN,1995,1.279853831,2.654507299
Senegal,SEN,1996,1.484014333,2.600243187
Senegal,SEN,1997,1.284259989,2.655283301
Senegal,SEN,1998,1.311168581,2.654966349
Senegal,SEN,1999,1.741001217,2.748678473
Senegal,SEN,2000,1.895541632,2.735969348
Senegal,SEN,2001,2.135240269,2.843424701
Senegal,SEN,2002,1.95048094,3.1137068
Senegal,SEN,2003,2.09132832,3.30765763
Senegal,SEN,2004,2.119257093,3.561729687
Senegal,SEN,2005,2.982437419,2.372186491
Senegal,SEN,2006,3.149901608,2.293654992
Senegal,SEN,2007,2.332512428,2.389284792
Senegal,SEN,2008,2.52752637,2.40762115
Senegal,SEN,2009,2.486263648,2.321295952
Senegal,SEN,2010,2.368547813,2.252943697
Senegal,SEN,2011,2.2798394,2.13706245
Senegal,SEN,2012,2.179866218,2.131319262
Senegal,SEN,2013,2.238315424,2.272237936
Senegal,SEN,2014,2.41795607,2.24701594
Serbia,SRB,1995,4.267816797,2.238508343
Serbia,SRB,1996,4.2678168,2.23786676
Serbia,SRB,1997,4.267816797,2.244942743
Serbia,SRB,1998,4.267816803,2.299457517
Serbia,SRB,1999,4.267816797,2.339108093
Serbia,SRB,2000,4.267816797,2.257765993
Serbia,SRB,2001,4.600455039,2.284955281
Serbia,SRB,2002,5.837583113,2.252584267
Serbia,SRB,2003,5.766948594,2.361562826
Serbia,SRB,2004,5.672611076,2.566223064
Serbia,SRB,2005,5.742701002,2.958847668
Serbia,SRB,2006,5.664904304,3.326748566
Serbia,SRB,2007,6.146621793,3.868387127
Serbia,SRB,2008,6.228211971,3.819802669
Serbia,SRB,2009,6.12657588,3.77691464
Serbia,SRB,2010,6.241991647,3.846818183
Serbia,SRB,2011,6.039682906,3.683611224
Serbia,SRB,2012,6.049713244,3.841348616
Serbia,SRB,2013,5.984362308,3.907024116
Serbia,SRB,2014,6.416505605,3.952306315
Seychelles,SYC,1995,4.22296599,0.74707457
Seychelles,SYC,1996,4.451643869,0.619834471
Seychelles,SYC,1997,4.820469327,0.751715133
Seychelles,SYC,1998,4.185799521,0.759353349
Seychelles,SYC,1999,4.236396955,0.721248505
Seychelles,SYC,2000,3.785614663,0.831639697
Seychelles,SYC,2001,3.758676506,0.695284534
Seychelles,SYC,2002,3.636458774,0.572416766
Seychelles,SYC,2003,4.145567132,0.498704408
Seychelles,SYC,2004,3.812610542,0.360776088
Seychelles,SYC,2005,3.620129416,0.287451564
Seychelles,SYC,2006,3.457910989,0.270908101
Seychelles,SYC,2007,3.060728801,0.240876569
Seychelles,SYC,2008,2.405118358,0.231656142
Seychelles,SYC,2009,2.413078163,0.222831047
Seychelles,SYC,2010,3.208859751,0.385143789
Seychelles,SYC,2011,3.198771679,0.183758751
Seychelles,SYC,2012,3.797892539,0.285345991
Seychelles,SYC,2013,3.335699444,0.242790166
Seychelles,SYC,2014,3.107242732,0.262574158
Sierra Leone,SLE,1995,2.388388089,8.966310011
Sierra Leone,SLE,1996,2.163428251,8.918756959
Sierra Leone,SLE,1997,2.513163766,9.081465614
Sierra Leone,SLE,1998,2.047149448,8.874691802
Sierra Leone,SLE,1999,3.064624564,9.094154416
Sierra Leone,SLE,2000,3.49413205,10.13842827
Sierra Leone,SLE,2001,2.824141502,9.010405798
Sierra Leone,SLE,2002,2.964916022,8.995517448
Sierra Leone,SLE,2003,2.784261175,8.908200865
Sierra Leone,SLE,2004,2.683917256,8.978856414
Sierra Leone,SLE,2005,2.676174105,9.570610745
Sierra Leone,SLE,2006,1.961695331,8.716196209
Sierra Leone,SLE,2007,1.645375923,8.471568677
Sierra Leone,SLE,2008,1.7879205,8.50454296
Sierra Leone,SLE,2009,2.207517317,10.92687862
Sierra Leone,SLE,2010,2.396940634,7.922685516
Sierra Leone,SLE,2011,2.646933502,9.338048988
Sierra Leone,SLE,2012,1.980878492,9.254385998
Sierra Leone,SLE,2013,1.694655481,9.890668729
Sierra Leone,SLE,2014,1.883801856,9.206100384
Singapore,SGP,1995,1.456150914,1.479237006
Singapore,SGP,1996,1.391903127,1.466187863
Singapore,SGP,1997,1.344772866,1.450372164
Singapore,SGP,1998,1.66411043,1.44044374
Singapore,SGP,1999,1.478290599,1.337113511
Singapore,SGP,2000,1.217784989,1.487925771
Singapore,SGP,2001,0.887039769,1.481848131
Singapore,SGP,2002,1.058966774,1.784443586
Singapore,SGP,2003,1.346161446,2.279480844
Singapore,SGP,2004,1.030256162,2.143430108
Singapore,SGP,2005,1.003758123,2.739979577
Singapore,SGP,2006,1.001090554,2.654814326
Singapore,SGP,2007,0.955389862,2.502917198
Singapore,SGP,2008,1.20049011,2.71115635
Singapore,SGP,2009,1.526597419,2.746475331
Singapore,SGP,2010,1.371428617,2.584818953
Singapore,SGP,2011,1.346479037,2.585852703
Singapore,SGP,2012,1.501077737,2.721774053
Singapore,SGP,2013,1.735920655,2.791120665
Singapore,SGP,2014,2.054683314,2.868108626
Slovakia,SVK,1995,5.367669133,0.696205807
Slovakia,SVK,1996,5.708260171,0.728885049
Slovakia,SVK,1997,5.302839859,0.481325993
Slovakia,SVK,1998,5.179371767,0.475853873
Slovakia,SVK,1999,5.157902597,0.595892433
Slovakia,SVK,2000,4.915242275,0.583665575
Slovakia,SVK,2001,4.914849534,0.589678052
Slovakia,SVK,2002,5.013706746,0.615594444
Slovakia,SVK,2003,5.138875209,0.679626711
Slovakia,SVK,2004,5.319742082,1.891238978
Slovakia,SVK,2005,5.241058358,1.803792822
Slovakia,SVK,2006,5.020215772,2.327465018
Slovakia,SVK,2007,5.184301959,2.570992211
Slovakia,SVK,2008,5.435300051,2.585528049
Slovakia,SVK,2009,6.012034516,3.139959934
Slovakia,SVK,2010,5.797130372,2.711486108
Slovakia,SVK,2011,5.643904536,2.313157674
Slovakia,SVK,2012,5.679221056,2.465999494
Slovakia,SVK,2013,5.7880822,2.21614604
Slovakia,SVK,2014,5.839599202,2.214448348
Slovenia,SVN,1995,5.792909005,1.662579175
Slovenia,SVN,1996,5.819026492,1.819612438
Slovenia,SVN,1997,5.819143855,1.937020026
Slovenia,SVN,1998,5.897932514,1.912206575
Slovenia,SVN,1999,5.900414841,1.898571109
Slovenia,SVN,2000,6.116332806,2.147831754
Slovenia,SVN,2001,6.280502195,2.288621665
Slovenia,SVN,2002,6.32476385,2.295308843
Slovenia,SVN,2003,6.314120889,2.453192064
Slovenia,SVN,2004,6.221904529,2.243316878
Slovenia,SVN,2005,6.212733313,2.283122174
Slovenia,SVN,2006,6.122382991,2.295496859
Slovenia,SVN,2007,5.773929574,2.209314441
Slovenia,SVN,2008,6.291263918,2.174307009
Slovenia,SVN,2009,6.924633682,2.454079028
Slovenia,SVN,2010,6.72862594,2.33997227
Slovenia,SVN,2011,6.673550483,2.403590317
Slovenia,SVN,2012,6.803887187,2.563350473
Slovenia,SVN,2013,6.668260437,2.624662013
Slovenia,SVN,2014,6.623821787,2.610064493
Small states,,1995,3.083757463,1.875700665
Solomon Islands,SLB,1995,3.013517642,0.233355948
Solomon Islands,SLB,1996,2.784282598,0.235145862
Solomon Islands,SLB,1997,3.047041542,0.236448908
Solomon Islands,SLB,1998,3.277214628,0.251141472
Solomon Islands,SLB,1999,3.544792113,0.259991427
Solomon Islands,SLB,2000,4.299521273,0.260961077
Solomon Islands,SLB,2001,6.162337203,0.280915097
Solomon Islands,SLB,2002,5.8209578,0.26922275
Solomon Islands,SLB,2003,5.537965968,0.466019902
Solomon Islands,SLB,2004,5.180937453,0.459706707
Solomon Islands,SLB,2005,7.370558602,0.463798248
Solomon Islands,SLB,2006,6.205507441,0.458504059
Solomon Islands,SLB,2007,5.954165609,0.467313581
Solomon Islands,SLB,2008,5.522732105,0.448273935
Solomon Islands,SLB,2009,7.453790237,0.468001823
Solomon Islands,SLB,2010,7.022895121,0.444940999
Solomon Islands,SLB,2011,4.696250372,0.386845288
Solomon Islands,SLB,2012,5.094694956,0.385669104
Solomon Islands,SLB,2013,4.99069527,0.43097682
Solomon Islands,SLB,2014,4.640482319,0.410580221
South Africa,ZAF,1995,3.427740438,4.856083852
South Africa,ZAF,1996,3.840620476,4.631183514
South Africa,ZAF,1997,3.754993833,4.833903887
South Africa,ZAF,1998,3.584417155,4.900755985
South Africa,ZAF,1999,3.418376453,5.087318507
South Africa,ZAF,2000,3.290839079,4.777653791
South Africa,ZAF,2001,3.330803407,4.984014713
South Africa,ZAF,2002,3.231917455,4.853794435
South Africa,ZAF,2003,3.337994791,4.919353449
South Africa,ZAF,2004,3.218086131,4.708581399
South Africa,ZAF,2005,3.315898573,4.452663357
South Africa,ZAF,2006,3.360932915,4.206860935
South Africa,ZAF,2007,3.398527237,4.134530333
South Africa,ZAF,2008,3.595345502,4.151599178
South Africa,ZAF,2009,3.94739833,4.43888906
South Africa,ZAF,2010,3.990053885,4.514106215
South Africa,ZAF,2011,4.134083494,4.479543636
South Africa,ZAF,2012,4.276293506,4.518221204
South Africa,ZAF,2013,4.204760905,4.570658005
South Africa,ZAF,2014,4.24326873,4.55371583
South Korea,KOR,1995,1.37837002,2.29439954
South Korea,KOR,1996,1.567106233,2.309052307
South Korea,KOR,1997,1.661384573,2.206340657
South Korea,KOR,1998,1.896960077,2.069476953
South Korea,KOR,1999,2.036078202,2.166000878
South Korea,KOR,2000,2.069427846,2.156565634
South Korea,KOR,2001,2.628787722,2.130838918
South Korea,KOR,2002,2.496197951,2.116412399
South Korea,KOR,2003,2.567924451,2.357500729
South Korea,KOR,2004,2.604738563,2.354643717
South Korea,KOR,2005,2.818462726,2.510053184
South Korea,KOR,2006,3.145604415,2.611504215
South Korea,KOR,2007,3.279317912,2.707426028
South Korea,KOR,2008,3.364369569,2.793702011
South Korea,KOR,2009,3.756141758,2.899980592
South Korea,KOR,2010,3.855133327,2.939174053
South Korea,KOR,2011,3.821345213,3.011177657
South Korea,KOR,2012,3.851691628,3.160894282
South Korea,KOR,2013,3.909878493,3.287052147
South Korea,KOR,2014,3.985248041,3.387864509
South Sudan,SSD,2012,0.917077137,1.856763263
South Sudan,SSD,2013,0.921801481,1.697435989
South Sudan,SSD,2014,1.136916297,1.601504433
Spain,ESP,1995,5.373506554,2.071085966
Spain,ESP,1996,5.400270123,2.062656297
Spain,ESP,1997,5.314511603,2.019364147
Spain,ESP,1998,5.284405916,2.034873484
Spain,ESP,1999,5.269708002,2.046583968
Spain,ESP,2000,5.16745964,2.04729587
Spain,ESP,2001,5.155738488,2.085835182
Spain,ESP,2002,5.168936096,2.081474594
Spain,ESP,2003,5.727875546,2.260266574
Spain,ESP,2004,5.79793601,2.247760151
Spain,ESP,2005,5.875803104,2.243181136
Spain,ESP,2006,6.005320637,2.227268714
Spain,ESP,2007,6.098790144,2.258832296
Spain,ESP,2008,6.512856144,2.292108536
Spain,ESP,2009,7.209759954,2.311641226
Spain,ESP,2010,7.173242115,2.382498775
Spain,ESP,2011,7.001061132,2.477295798
Spain,ESP,2012,6.734615203,2.654234327
Spain,ESP,2013,6.502610209,2.593113821
Spain,ESP,2014,6.399991901,2.629894609
Sri Lanka,LKA,1995,1.615371713,1.824874357
Sri Lanka,LKA,1996,1.611450175,1.848650225
Sri Lanka,LKA,1997,1.520769471,1.823597929
Sri Lanka,LKA,1998,1.878021898,1.834897532
Sri Lanka,LKA,1999,1.746711468,1.907657032
Sri Lanka,LKA,2000,1.846321629,1.928618911
Sri Lanka,LKA,2001,1.758209698,2.049101212
Sri Lanka,LKA,2002,1.683336012,2.204412248
Sri Lanka,LKA,2003,1.677615192,2.275979608
Sri Lanka,LKA,2004,2.005508786,2.277217634
Sri Lanka,LKA,2005,1.85010327,2.2107142
Sri Lanka,LKA,2006,1.950059208,2.112104752
Sri Lanka,LKA,2007,1.825976447,1.932775363
Sri Lanka,LKA,2008,1.581524127,1.863226593
Sri Lanka,LKA,2009,1.53517067,1.83382889
Sri Lanka,LKA,2010,1.553803937,1.878765993
Sri Lanka,LKA,2011,1.38092651,1.90055099
Sri Lanka,LKA,2012,1.219599412,1.990062058
Sri Lanka,LKA,2013,2.102564149,1.574426781
Sri Lanka,LKA,2014,1.96395333,1.53939678
Sudan,SDN,1995,0.785822105,3.198898955
Sudan,SDN,1996,1.113244633,3.322207297
Sudan,SDN,1997,0.891351136,3.340004134
Sudan,SDN,1998,0.947423065,3.166606185
Sudan,SDN,1999,0.763436403,3.057272977
Sudan,SDN,2000,0.887398963,2.338049387
Sudan,SDN,2001,0.755115843,2.207117767
Sudan,SDN,2002,0.783277976,2.163629274
Sudan,SDN,2003,0.883215533,2.293817397
Sudan,SDN,2004,1.080722762,2.311992868
Sudan,SDN,2005,1.091364,2.0851568
Sudan,SDN,2006,1.270562706,2.656139114
Sudan,SDN,2007,1.511842397,3.211578543
Sudan,SDN,2008,2.630955513,5.536174357
Sudan,SDN,2009,2.356734868,5.682003032
Sudan,SDN,2010,2.698468913,5.266608857
Sudan,SDN,2011,2.557343508,5.472099602
Sudan,SDN,2012,1.871795561,6.328593249
Sudan,SDN,2013,1.859793759,6.562026821
Sudan,SDN,2014,1.802361864,6.626412846
Suriname,SUR,1995,4.471885239,2.497269631
Suriname,SUR,1996,3.145059885,4.266903665
Suriname,SUR,1997,5.651223383,4.407774247
Suriname,SUR,1998,7.115667758,4.013227512
Suriname,SUR,1999,5.196504662,3.713810698
Suriname,SUR,2000,5.617562667,4.033432483
Suriname,SUR,2001,4.184378634,4.193817076
Suriname,SUR,2002,3.551353558,3.590813042
Suriname,SUR,2003,3.357144868,3.266411222
Suriname,SUR,2004,3.327164526,3.548975494
Suriname,SUR,2005,3.469387753,3.306122447
Suriname,SUR,2006,3.177793139,3.039430211
Suriname,SUR,2007,2.9772981,2.94664658
Suriname,SUR,2008,2.709678901,3.212589969
Suriname,SUR,2009,3.196518003,2.939249817
Suriname,SUR,2010,2.930358668,2.874755322
Suriname,SUR,2011,2.921405525,3.008838255
Suriname,SUR,2012,3.215861695,2.871305085
Suriname,SUR,2013,3.202562051,2.762209769
Suriname,SUR,2014,2.94062408,2.7468458
Swaziland,SWZ,1995,2.832071581,2.128148559
Swaziland,SWZ,1996,3.057919606,2.345445984
Swaziland,SWZ,1997,2.812078497,2.305625723
Swaziland,SWZ,1998,2.879100714,2.626749256
Swaziland,SWZ,1999,3.003066511,2.326319129
Swaziland,SWZ,2000,2.9584121,2.29678639
Swaziland,SWZ,2001,2.933657283,2.180396027
Swaziland,SWZ,2002,3.050457301,2.105193509
Swaziland,SWZ,2003,3.719224901,1.986996479
Swaziland,SWZ,2004,3.722476568,2.161288192
Swaziland,SWZ,2005,4.591988907,2.206001783
Swaziland,SWZ,2006,4.559222042,2.254002978
Swaziland,SWZ,2007,4.817315257,2.232169343
Swaziland,SWZ,2008,5.70029508,2.4944494
Swaziland,SWZ,2009,5.768594859,2.695059191
Swaziland,SWZ,2010,5.965266384,2.504687566
Swaziland,SWZ,2011,5.971125925,2.642167135
Swaziland,SWZ,2012,6.295393134,2.462902816
Swaziland,SWZ,2013,7.374204078,2.283933642
Swaziland,SWZ,2014,7.004909495,2.247030045
Sweden,SWE,1995,6.901266869,1.063288341
Sweden,SWE,1996,7.128358097,1.071947743
Sweden,SWE,1997,6.888226931,1.138134329
Sweden,SWE,1998,6.962480445,1.152875225
Sweden,SWE,1999,7.027549767,1.170068943
Sweden,SWE,2000,6.943698089,1.235915031
Sweden,SWE,2001,7.188240259,1.671252021
Sweden,SWE,2002,7.513944417,1.714212053
Sweden,SWE,2003,7.634858718,1.675175952
Sweden,SWE,2004,7.395196538,1.692774442
Sweden,SWE,2005,7.354150307,1.707352743
Sweden,SWE,2006,7.259516113,1.688481497
Sweden,SWE,2007,7.254788684,1.662434446
Sweden,SWE,2008,7.521564636,1.706789584
Sweden,SWE,2009,8.100547687,1.838405043
Sweden,SWE,2010,7.718310329,1.750455651
Sweden,SWE,2011,9.914691788,1.787821292
Sweden,SWE,2012,9.955521086,1.846882994
Sweden,SWE,2013,10.05201524,1.914473973
Sweden,SWE,2014,10.02469431,1.905145344
Switzerland,CHE,1995,4.999426018,4.334882332
Switzerland,CHE,1996,5.292310568,4.422871812
Switzerland,CHE,1997,5.313625166,4.356195204
Switzerland,CHE,1998,5.381639812,4.464901834
Switzerland,CHE,1999,5.51555988,4.48736811
Switzerland,CHE,2000,5.492175839,4.415874321
Switzerland,CHE,2001,5.852946307,4.428727603
Switzerland,CHE,2002,6.123779435,4.482791925
Switzerland,CHE,2003,6.379751456,4.554161544
Switzerland,CHE,2004,6.400311357,4.560891573
Switzerland,CHE,2005,6.459405675,4.403536365
Switzerland,CHE,2006,6.141737848,4.245984202
Switzerland,CHE,2007,6.032418431,4.177438294
Switzerland,CHE,2008,6.703738631,3.585211969
Switzerland,CHE,2009,7.209714873,3.790823717
Switzerland,CHE,2010,7.09727006,3.863733233
Switzerland,CHE,2011,7.200927358,3.907218109
Switzerland,CHE,2012,7.498784844,3.976817928
Switzerland,CHE,2013,7.733805564,3.857334841
Switzerland,CHE,2014,7.695117355,3.964151365
Syria,SYR,1995,2.189237706,3.327641314
Syria,SYR,1996,1.954094696,3.546320004
Syria,SYR,1997,1.877760477,3.420206583
Syria,SYR,1998,1.960923229,3.162779401
Syria,SYR,1999,2.01442573,3.23528981
Syria,SYR,2000,1.989779169,2.929397111
Syria,SYR,2001,2.173051471,2.742183999
Syria,SYR,2002,2.262242934,2.680220366
Syria,SYR,2003,2.468338168,2.647733492
Syria,SYR,2004,2.148408978,2.330192572
Syria,SYR,2005,2.075568445,2.034137505
Syria,SYR,2006,1.833546841,1.944012529
Syria,SYR,2007,1.789651297,1.932681753
Syria,SYR,2008,1.596476703,1.801150787
Syria,SYR,2009,1.631376352,1.915093978
Syria,SYR,2010,1.507165795,1.769281585
Syria,SYR,2011,1.507165794,1.725375456
Syria,SYR,2012,1.507165792,1.747438808
Syria,SYR,2013,1.507165795,1.747365285
Syria,SYR,2014,1.507165795,1.747365285
Tajikistan,TJK,1995,1.289444392,1.776567828
Tajikistan,TJK,1996,1.296720852,1.807628868
Tajikistan,TJK,1997,1.601227323,2.032208267
Tajikistan,TJK,1998,1.141229192,2.417552608
Tajikistan,TJK,1999,1.040832288,2.836530162
Tajikistan,TJK,2000,0.946474655,3.694507305
Tajikistan,TJK,2001,0.949766249,3.635991891
Tajikistan,TJK,2002,0.906582748,3.573273242
Tajikistan,TJK,2003,0.910560376,3.551197994
Tajikistan,TJK,2004,0.94333442,4.12690009
Tajikistan,TJK,2005,1.143819279,4.743022011
Tajikistan,TJK,2006,1.129053783,4.573039787
Tajikistan,TJK,2007,1.184751796,4.161860464
Tajikistan,TJK,2008,1.371774183,4.213024047
Tajikistan,TJK,2009,1.478536975,4.449669145
Tajikistan,TJK,2010,1.594683309,4.448114101
Tajikistan,TJK,2011,1.71027997,4.2722082
Tajikistan,TJK,2012,1.87760452,4.51427007
Tajikistan,TJK,2013,2.067731786,4.684260364
Tajikistan,TJK,2014,1.983765009,4.897118991
Tanzania,TZA,1995,1.367138986,1.645879524
Tanzania,TZA,1996,1.174080484,1.601798266
Tanzania,TZA,1997,1.127228367,1.649057543
Tanzania,TZA,1998,1.009735219,1.534171271
Tanzania,TZA,1999,1.120029901,1.550883879
Tanzania,TZA,2000,1.145939376,1.495746544
Tanzania,TZA,2001,1.769595394,1.507163836
Tanzania,TZA,2002,2.106622222,1.483082478
Tanzania,TZA,2003,2.573524874,1.481879646
Tanzania,TZA,2004,2.565945049,1.529969181
Tanzania,TZA,2005,2.965165865,1.697678195
Tanzania,TZA,2006,4.763505728,2.100501062
Tanzania,TZA,2007,3.038471158,1.679791582
Tanzania,TZA,2008,2.435878095,1.778708085
Tanzania,TZA,2009,2.109638156,1.864020724
Tanzania,TZA,2010,2.072897335,3.223818975
Tanzania,TZA,2011,2.486615138,3.231700632
Tanzania,TZA,2012,2.790460229,2.930633311
Tanzania,TZA,2013,2.565408087,3.004270133
Tanzania,TZA,2014,2.589958711,2.990157199
Thailand,THA,1995,1.660122852,1.871410772
Thailand,THA,1996,1.812089018,2.028747897
Thailand,THA,1997,2.155964941,1.840631112
Thailand,THA,1998,2.047754656,1.687531559
Thailand,THA,1999,1.91892618,1.577324915
Thailand,THA,2000,1.906385135,1.489024283
Thailand,THA,2001,1.869409226,1.446130536
Thailand,THA,2002,2.350209691,1.349892481
Thailand,THA,2003,2.284994395,1.296957144
Thailand,THA,2004,2.281046883,1.232968116
Thailand,THA,2005,2.28501586,1.263512364
Thailand,THA,2006,2.539771947,0.95362883
Thailand,THA,2007,2.720445874,0.843728303
Thailand,THA,2008,2.977447083,0.94608867
Thailand,THA,2009,3.051710929,1.060768003
Thailand,THA,2010,2.841360376,0.967735995
Thailand,THA,2011,3.201156266,0.918689649
Thailand,THA,2012,3.248119157,0.921429751
Thailand,THA,2013,3.094981286,0.909066007
Thailand,THA,2014,3.208425189,0.913739292
Timor,TLS,2000,1.223612402,2.040816328
Timor,TLS,2001,1.223612401,2.525667349
Timor,TLS,2002,1.272916667,2.615676773
Timor,TLS,2003,1.34530938,1.13772455
Timor,TLS,2004,0.712844036,0.596330274
Timor,TLS,2005,0.600882028,0.446527012
Timor,TLS,2006,0.440552016,0.212314224
Timor,TLS,2007,0.178137653,0.190182567
Timor,TLS,2008,0.621311102,0.117908308
Timor,TLS,2009,0.875075803,0.143434717
Timor,TLS,2010,0.817319102,0.105035188
Timor,TLS,2011,0.676737684,0.080753736
Timor,TLS,2012,0.915755514,0.092131206
Timor,TLS,2013,1.171934769,0.114837571
Timor,TLS,2014,1.333631084,0.141672366
Togo,TGO,1995,1.514242566,2.475043044
Togo,TGO,1996,1.476366118,2.530863042
Togo,TGO,1997,1.263694426,2.613367234
Togo,TGO,1998,1.522817924,2.393330736
Togo,TGO,1999,1.420620874,2.584751716
Togo,TGO,2000,1.420842968,2.925033752
Togo,TGO,2001,1.25272483,3.03482074
Togo,TGO,2002,0.906148993,3.161071507
Togo,TGO,2003,1.441999812,3.556803028
Togo,TGO,2004,1.684373204,3.376929246
Togo,TGO,2005,1.898455965,3.273352285
Togo,TGO,2006,2.259633142,3.300580428
Togo,TGO,2007,2.157573571,3.389507259
Togo,TGO,2008,2.416491795,3.315380835
Togo,TGO,2009,3.278215444,3.358504626
Togo,TGO,2010,1.938585137,3.429150393
Togo,TGO,2011,1.655337459,3.553933581
Togo,TGO,2012,1.947797344,3.162771136
Togo,TGO,2013,2.148307048,2.970957802
Togo,TGO,2014,2.01732113,3.22955561
Tonga,TON,1995,2.670824514,1.459925156
